id,y
281,1
282,1
283,1
284,1
285,0
286,1
287,0
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,0
301,1
302,1
303,0
304,1
305,1
306,0
307,1
308,1
309,1
310,0
311,1
312,1
313,1
314,0
315,1
316,0
317,1
318,0
319,1
320,0
321,1
322,1
323,1
324,0
325,1
326,1
327,1
328,1
329,1
330,1
331,0
332,1
333,1
334,0
335,0
336,0
337,1
338,0
339,0
340,1
341,0
342,0
343,0
344,1
345,1
346,1
347,1
348,1
349,0
350,0
351,1
352,1
353,1
354,0
355,1
356,0
357,1
358,1
359,1
360,1
361,1
362,1
363,0
364,1
365,0
366,1
367,1
368,1
369,1
370,1
371,1
372,0
373,0
374,0
375,0
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,0
387,1
388,0
389,0
390,0
391,0
392,1
393,0
394,0
395,1
396,1
397,1
398,1
399,0
400,0
401,0
402,0
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,0
415,0
416,1
417,0
418,0
419,0
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,0
433,1
434,0
435,1
436,1
437,1
438,0
439,1
440,0
441,1
442,0
443,1
444,0
445,1
446,0
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,0
456,1
457,0
458,1
459,0
460,1
461,1
462,1
463,0
464,0
465,0
466,1
467,1
468,1
469,1
470,1
471,0
472,1
473,0
474,1
475,1
476,1
477,1
478,1
479,0
480,1
481,1
482,1
483,1
484,0
485,0
486,0
487,1
488,1
489,0
490,0
491,0
492,1
493,0
494,0
495,1
496,0
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,0
507,1
508,1
509,0
510,1
511,1
512,1
513,1
514,1
515,0
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,0
524,1
525,1
526,1
527,1
528,0
529,1
530,0
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,0
541,1
542,1
543,1
544,0
545,1
546,1
547,1
548,1
549,0
550,1
551,1
552,1
553,0
554,1
555,0
556,1
557,1
558,0
559,1
560,0
561,0
562,1
563,0
564,0
565,0
566,1
567,1
568,0
569,1
570,1
571,0
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,0
582,1
583,1
584,0
585,0
586,1
587,0
588,1
589,1
590,1
591,1
592,1
593,0
594,1
595,1
596,0
597,1
598,1
599,0
600,0
601,1
602,1
603,0
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,0
613,1
614,1
615,0
616,1
617,1
618,1
619,1
620,0
621,1
622,0
623,1
624,0
625,1
626,1
627,1
628,1
629,0
630,1
631,1
632,0
633,0
634,1
635,1
636,0
637,1
638,1
639,0
640,1
641,1
642,1
643,0
644,0
645,0
646,1
647,1
648,1
649,1
650,0
651,1
652,1
653,1
654,0
655,0
656,1
657,1
658,0
659,1
660,1
661,1
662,0
663,1
664,0
665,1
666,1
667,1
668,1
669,0
670,1
671,1
672,0
673,0
674,1
675,1
676,1
677,0
678,1
679,0
680,1
681,0
682,1
683,1
684,0
685,1
686,1
687,1
688,0
689,0
690,1
691,1
692,1
693,0
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,0
707,1
708,0
709,1
710,0
711,1
712,0
713,1
714,1
715,0
716,1
717,1
718,0
719,0
720,0
721,1
722,0
723,1
724,1
725,1
726,1
727,0
728,1
729,0
730,1
731,1
732,1
733,1
734,0
735,0
736,1
737,1
738,0
739,0
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,0
750,0
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,0
762,0
763,1
764,0
765,0
766,0
767,1
768,1
769,1
770,1
771,0
772,1
773,0
774,1
775,0
776,0
777,0
778,0
779,1
780,0
781,1
782,1
783,0
784,1
785,1
786,1
787,1
788,0
789,0
790,1
791,0
792,1
793,1
794,1
795,1
796,1
797,0
798,1
799,1
800,0
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,0
813,0
814,1
815,1
816,1
817,0
818,1
819,0
820,1
821,0
822,0
823,0
824,1
825,0
826,1
827,0
828,1
829,1
830,1
831,0
832,1
833,1
834,0
835,1
836,1
837,1
838,0
839,0
840,0
841,1
842,0
843,1
844,1
845,0
846,1
847,0
848,1
849,1
850,1
851,1
852,1
853,0
854,0
855,1
856,1
857,1
858,1
859,0
860,1
861,0
862,1
863,0
864,1
865,1
866,1
867,1
868,0
869,1
870,0
871,1
872,1
873,1
874,1
875,0
876,1
877,1
878,1
879,1
880,1
881,0
882,1
883,1
884,0
885,1
886,1
887,1
888,0
889,1
890,0
891,1
892,0
893,0
894,1
895,1
896,0
897,1
898,1
899,0
900,1
901,0
902,1
903,1
904,1
905,1
906,0
907,1
908,0
909,0
910,1
911,0
912,1
913,0
914,1
915,0
916,0
917,0
918,1
919,0
920,1
921,0
922,1
923,1
924,1
925,1
926,1
927,0
928,1
929,1
930,0
931,1
932,1
933,1
934,1
935,0
936,1
937,1
938,1
939,1
940,1
941,1
942,0
943,1
944,1
945,1
946,1
947,0
948,0
949,0
950,1
951,1
952,1
953,0
954,1
955,1
956,1
957,1
958,0
959,0
960,0
961,1
962,0
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,0
971,1
972,0
973,1
974,0
975,1
976,1
977,1
978,1
979,1
980,1
981,0
982,1
983,1
984,0
985,0
986,1
987,0
988,1
989,0
990,1
991,0
992,1
993,1
994,1
995,1
996,1
997,0
998,1
999,1
1000,1
1001,0
1002,0
1003,0
1004,1
1005,0
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,0
1014,0
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,1
1022,0
1023,1
1024,1
1025,1
1026,0
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,0
1044,1
1045,1
1046,1
1047,0
1048,0
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,0
1059,0
1060,0
1061,1
1062,0
1063,1
1064,0
1065,0
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0
1072,1
1073,1
1074,1
1075,1
1076,0
1077,0
1078,1
1079,1
1080,1
1081,1
1082,0
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,0
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,0
1098,1
1099,1
1100,0
1101,1
1102,0
1103,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,0
1111,1
1112,1
1113,1
1114,1
1115,0
1116,1
1117,1
1118,1
1119,1
1120,0
1121,0
1122,1
1123,1
1124,1
1125,1
1126,0
1127,0
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,0
1135,1
1136,1
1137,1
1138,1
1139,1
1140,0
1141,1
1142,0
1143,1
1144,0
1145,1
1146,1
1147,1
1148,0
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,0
1157,1
1158,0
1159,1
1160,0
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,1
1172,0
1173,0
1174,1
1175,1
1176,1
1177,0
1178,1
1179,0
1180,1
1181,1
1182,1
1183,0
1184,1
1185,0
1186,1
1187,0
1188,1
1189,1
1190,0
1191,1
1192,1
1193,0
1194,1
1195,0
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,0
1204,0
1205,1
1206,1
1207,1
1208,1
1209,0
1210,0
1211,1
1212,1
1213,1
1214,1
1215,1
1216,0
1217,1
1218,0
1219,1
1220,1
1221,1
1222,1
1223,0
1224,1
1225,1
1226,1
1227,0
1228,0
1229,1
1230,0
1231,1
1232,1
1233,0
1234,0
1235,1
1236,1
1237,0
1238,0
1239,1
1240,0
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,0
1253,0
1254,0
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,0
1263,0
1264,1
1265,0
1266,1
1267,0
1268,1
1269,0
1270,0
1271,1
1272,0
1273,0
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,0
1288,1
1289,0
1290,0
1291,0
1292,1
1293,1
1294,1
1295,1
1296,1
1297,0
1298,1
1299,1
1300,0
1301,0
1302,0
1303,1
1304,1
1305,0
1306,1
1307,1
1308,0
1309,1
1310,0
1311,1
1312,1
1313,1
1314,1
1315,0
1316,1
1317,1
1318,1
1319,1
1320,1
1321,0
1322,0
1323,0
1324,1
1325,0
1326,1
1327,0
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,0
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,0
1344,1
1345,1
1346,0
1347,0
1348,1
1349,1
1350,0
1351,0
1352,1
1353,1
1354,0
1355,1
1356,1
1357,0
1358,1
1359,0
1360,1
1361,0
1362,0
1363,1
1364,1
1365,1
1366,0
1367,1
1368,0
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,0
1378,1
1379,0
1380,1
1381,1
1382,0
1383,0
1384,1
1385,0
1386,1
1387,1
1388,1
1389,1
1390,1
1391,0
1392,1
1393,1
1394,1
1395,1
1396,0
1397,1
1398,0
1399,1
1400,0
1401,0
1402,1
1403,1
1404,0
1405,0
1406,0
1407,0
1408,1
1409,1
1410,0
1411,0
1412,0
1413,1
1414,1
1415,0
1416,1
1417,1
1418,0
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,1
1430,0
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,0
1441,0
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,0
1451,1
1452,0
1453,1
1454,0
1455,1
1456,1
1457,1
1458,0
1459,1
1460,1
1461,0
1462,1
1463,1
1464,1
1465,0
1466,0
1467,0
1468,1
1469,0
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,0
1477,1
1478,0
1479,1
1480,0
1481,0
1482,0
1483,1
1484,0
1485,1
1486,0
1487,0
1488,1
1489,1
1490,0
1491,0
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,0
1499,1
1500,1
1501,1
1502,1
1503,0
1504,1
1505,1
1506,1
1507,1
1508,0
1509,1
1510,1
1511,0
1512,1
1513,1
1514,1
1515,0
1516,1
1517,0
1518,1
1519,1
1520,0
1521,0
1522,0
1523,1
1524,1
1525,0
1526,1
1527,1
1528,1
1529,1
1530,0
1531,0
1532,1
1533,1
1534,0
1535,1
1536,0
1537,0
1538,1
1539,0
1540,1
1541,1
1542,1
1543,0
1544,1
1545,1
1546,0
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,0
1554,1
1555,1
1556,1
1557,0
1558,1
1559,1
1560,0
1561,1
1562,1
1563,0
1564,1
1565,1
1566,0
1567,0
1568,1
1569,1
1570,1
1571,0
1572,1
1573,1
1574,1
1575,1
1576,1
1577,0
1578,1
1579,1
1580,1
1581,1
1582,1
1583,0
1584,0
1585,1
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,0
1595,0
1596,1
1597,0
1598,0
1599,0
1600,0
1601,0
1602,1
1603,1
1604,1
1605,0
1606,1
1607,1
1608,1
1609,0
1610,1
1611,0
1612,1
1613,0
1614,1
1615,1
1616,1
1617,0
1618,1
1619,0
1620,1
1621,0
1622,1
1623,0
1624,1
1625,1
1626,1
1627,1
1628,0
1629,1
1630,0
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,0
1639,1
1640,1
1641,0
1642,1
1643,1
1644,0
1645,1
1646,1
1647,1
1648,0
1649,1
1650,1
1651,0
1652,1
1653,1
1654,0
1655,1
1656,0
1657,1
1658,1
1659,1
1660,1
1661,0
1662,1
1663,1
1664,1
1665,0
1666,1
1667,0
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,1
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,0
1692,1
1693,0
1694,1
1695,0
1696,1
1697,0
1698,1
1699,1
1700,0
1701,1
1702,1
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,1
1710,0
1711,1
1712,0
1713,1
1714,0
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,0
1726,1
1727,0
1728,0
1729,1
1730,1
1731,1
1732,1
1733,0
1734,1
1735,1
1736,1
1737,0
1738,0
1739,1
1740,0
1741,0
1742,1
1743,0
1744,1
1745,1
1746,1
1747,0
1748,0
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,0
1758,1
1759,0
1760,1
1761,1
1762,0
1763,0
1764,1
1765,1
1766,0
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,1
1783,1
1784,0
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,0
1792,1
1793,0
1794,1
1795,0
1796,0
1797,0
1798,1
1799,1
1800,1
1801,1
1802,0
1803,1
1804,0
1805,1
1806,0
1807,0
1808,0
1809,0
1810,1
1811,0
1812,1
1813,1
1814,1
1815,1
1816,0
1817,1
1818,0
1819,0
1820,0
1821,0
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,0
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,0
1843,0
1844,1
1845,0
1846,1
1847,1
1848,1
1849,1
1850,1
1851,1
1852,0
1853,0
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,0
1872,0
1873,1
1874,1
1875,1
1876,0
1877,0
1878,0
1879,0
1880,1
1881,1
1882,1
1883,1
1884,0
1885,1
1886,0
1887,1
1888,1
1889,1
1890,0
1891,0
1892,1
1893,1
1894,1
1895,1
1896,1
1897,0
1898,1
1899,0
1900,1
1901,1
1902,0
1903,1
1904,1
1905,1
1906,1
1907,0
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,0
1916,1
1917,0
1918,1
1919,1
1920,1
1921,1
1922,0
1923,1
1924,0
1925,1
1926,1
1927,1
1928,1
1929,0
1930,1
1931,0
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,0
1943,1
1944,0
1945,1
1946,1
1947,1
1948,0
1949,1
1950,1
1951,1
1952,0
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,0
1961,1
1962,1
1963,0
1964,0
1965,0
1966,1
1967,1
1968,1
1969,0
1970,1
1971,1
1972,0
1973,1
1974,1
1975,1
1976,1
1977,0
1978,0
1979,1
1980,1
1981,1
1982,1
1983,0
1984,0
1985,0
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,0
1996,1
1997,1
1998,0
1999,0
2000,1
2001,1
2002,1
2003,1
2004,0
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,1
2012,0
2013,1
2014,0
2015,1
2016,0
2017,0
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,0
2025,1
2026,1
2027,1
2028,1
2029,1
2030,0
2031,0
2032,0
2033,1
2034,1
2035,1
2036,0
2037,1
2038,1
2039,1
2040,1
2041,0
2042,0
2043,1
2044,1
2045,0
2046,1
2047,1
2048,0
2049,0
2050,1
2051,1
2052,0
2053,1
2054,1
2055,1
2056,1
2057,0
2058,1
2059,1
2060,1
2061,1
2062,1
2063,0
2064,1
2065,1
2066,0
2067,0
2068,0
2069,0
2070,0
2071,1
2072,0
2073,1
2074,1
2075,1
2076,0
2077,0
2078,1
2079,1
2080,0
2081,1
2082,1
2083,1
2084,1
2085,0
2086,1
2087,1
2088,1
2089,1
2090,1
2091,0
2092,0
2093,1
2094,1
2095,1
2096,1
2097,0
2098,0
2099,1
2100,1
2101,1
2102,0
2103,1
2104,1
2105,1
2106,0
2107,0
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,0
2116,1
2117,0
2118,1
2119,1
2120,1
2121,1
2122,0
2123,1
2124,1
2125,0
2126,1
2127,0
2128,0
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,0
2138,0
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,0
2146,1
2147,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,0
2155,0
2156,1
2157,1
2158,0
2159,1
2160,1
2161,1
2162,1
2163,1
2164,0
2165,1
2166,1
2167,1
2168,0
2169,1
2170,1
2171,1
2172,0
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,0
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,0
2187,1
2188,0
2189,1
2190,1
2191,1
2192,0
2193,1
2194,1
2195,0
2196,1
2197,1
2198,0
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,0
2209,0
2210,1
2211,0
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,0
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,0
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,1
2253,1
2254,1
2255,1
2256,0
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,0
2267,1
2268,1
2269,1
2270,1
2271,0
2272,1
2273,1
2274,0
2275,0
2276,0
2277,1
2278,1
2279,0
2280,0
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,1
2288,1
2289,1
2290,1
2291,0
2292,1
2293,0
2294,0
2295,1
2296,1
2297,1
2298,0
2299,1
2300,1
2301,0
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,0
2310,1
2311,1
2312,1
2313,1
2314,0
2315,1
2316,1
2317,1
2318,1
2319,1
2320,0
2321,1
2322,1
2323,0
2324,1
2325,0
2326,1
2327,1
2328,1
2329,0
2330,1
2331,1
2332,1
2333,0
2334,1
2335,1
2336,1
2337,1
2338,0
2339,0
2340,1
2341,1
2342,1
2343,1
2344,0
2345,0
2346,0
2347,1
2348,1
2349,0
2350,1
2351,0
2352,0
2353,1
2354,0
2355,1
2356,0
2357,1
2358,1
2359,1
2360,0
2361,1
2362,1
2363,1
2364,0
2365,0
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,0
2376,0
2377,1
2378,1
2379,0
2380,1
2381,0
2382,1
2383,0
2384,1
2385,1
2386,0
2387,1
2388,0
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,0
2399,1
2400,1
2401,1
2402,1
2403,0
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,0
2415,1
2416,1
2417,0
2418,1
2419,0
2420,1
2421,1
2422,0
2423,1
2424,0
2425,1
2426,0
2427,1
2428,0
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,0
2436,0
2437,0
2438,1
2439,0
2440,1
2441,0
2442,1
2443,1
2444,1
2445,1
2446,0
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,0
2454,0
2455,1
2456,1
2457,0
2458,0
2459,1
2460,0
2461,1
2462,0
2463,1
2464,0
2465,1
2466,1
2467,0
2468,1
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,0
2481,1
2482,1
2483,0
2484,1
2485,1
2486,0
2487,1
2488,0
2489,1
2490,0
2491,1
2492,1
2493,1
2494,0
2495,0
2496,1
2497,0
2498,0
2499,1
2500,0
2501,1
2502,1
2503,1
2504,1
2505,0
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,0
2518,0
2519,1
2520,1
2521,1
2522,0
2523,0
2524,1
2525,1
2526,1
2527,0
2528,1
2529,1
2530,0
2531,0
2532,0
2533,1
2534,1
2535,0
2536,1
2537,0
2538,1
2539,1
2540,1
2541,0
2542,1
2543,1
2544,1
2545,1
2546,1
2547,0
2548,1
2549,1
2550,0
2551,1
2552,0
2553,1
2554,1
2555,1
2556,0
2557,1
2558,0
2559,1
2560,0
2561,0
2562,1
2563,1
2564,0
2565,1
2566,1
2567,1
2568,0
2569,1
2570,0
2571,1
2572,0
2573,1
2574,1
2575,1
2576,1
2577,1
2578,0
2579,0
2580,1
2581,1
2582,1
2583,1
2584,1
2585,1
2586,0
2587,1
2588,1
2589,0
2590,1
2591,1
2592,1
2593,1
2594,1
2595,0
2596,1
2597,0
2598,1
2599,1
2600,1
2601,1
2602,0
2603,1
2604,1
2605,1
2606,1
2607,1
2608,0
2609,0
2610,0
2611,1
2612,1
2613,0
2614,1
2615,1
2616,0
2617,1
2618,0
2619,0
2620,1
2621,1
2622,1
2623,1
2624,0
2625,0
2626,0
2627,0
2628,0
2629,1
2630,1
2631,1
2632,1
2633,0
2634,1
2635,1
2636,1
2637,0
2638,1
2639,0
2640,1
2641,1
2642,1
2643,0
2644,1
2645,0
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,0
2654,0
2655,0
2656,1
2657,1
2658,1
2659,1
2660,0
2661,0
2662,1
2663,1
2664,0
2665,0
2666,1
2667,1
2668,1
2669,1
2670,0
2671,1
2672,1
2673,1
2674,1
2675,0
2676,1
2677,0
2678,1
2679,0
2680,1
2681,0
2682,1
2683,0
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,0
2693,1
2694,1
2695,0
2696,1
2697,1
2698,1
2699,0
2700,1
2701,1
2702,1
2703,0
2704,1
2705,1
2706,1
2707,0
2708,1
2709,0
2710,1
2711,0
2712,1
2713,1
2714,1
2715,1
2716,1
2717,0
2718,1
2719,1
2720,0
2721,0
2722,0
2723,1
2724,1
2725,1
2726,1
2727,1
2728,0
2729,1
2730,1
2731,0
2732,1
2733,1
2734,1
2735,1
2736,0
2737,0
2738,1
2739,1
2740,1
2741,0
2742,1
2743,1
2744,0
2745,0
2746,0
2747,0
2748,0
2749,1
2750,1
2751,1
2752,1
2753,1
2754,0
2755,0
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,1
2763,0
2764,1
2765,1
2766,1
2767,0
2768,1
2769,1
2770,0
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,0
2779,0
2780,1
2781,1
2782,1
2783,1
2784,0
2785,1
2786,1
2787,0
2788,1
2789,0
2790,1
2791,1
2792,1
2793,1
2794,1
2795,0
2796,1
2797,0
2798,1
2799,1
2800,1
2801,1
2802,1
2803,0
2804,1
2805,0
2806,1
2807,1
2808,1
2809,1
2810,0
2811,1
2812,0
2813,1
2814,1
2815,1
2816,1
2817,1
2818,0
2819,0
2820,1
2821,0
2822,0
2823,1
2824,0
2825,1
2826,0
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,0
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,0
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2855,1
2856,0
2857,0
2858,1
2859,1
2860,0
2861,0
2862,1
2863,1
2864,1
2865,0
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,0
2876,1
2877,0
2878,0
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,0
2891,1
2892,1
2893,0
2894,1
2895,0
2896,0
2897,1
2898,0
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,0
2909,1
2910,0
2911,0
2912,1
2913,1
2914,0
2915,1
2916,1
2917,1
2918,1
2919,1
2920,0
2921,1
2922,1
2923,1
2924,0
2925,0
2926,1
2927,1
2928,0
2929,1
2930,1
2931,0
2932,1
2933,1
2934,1
2935,1
2936,0
2937,1
2938,0
2939,0
2940,1
2941,1
2942,1
2943,1
2944,0
2945,0
2946,0
2947,1
2948,1
2949,0
2950,1
2951,1
2952,1
2953,1
2954,1
2955,0
2956,1
2957,0
2958,1
2959,0
2960,1
2961,1
2962,1
2963,1
2964,0
2965,1
2966,0
2967,1
2968,0
2969,1
2970,0
2971,1
2972,0
2973,0
2974,1
2975,1
2976,0
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,0
2985,1
2986,1
2987,0
2988,0
2989,0
2990,1
2991,1
2992,1
2993,1
2994,1
2995,0
2996,1
2997,1
2998,0
