id,y
182,0.46597727623559093
183,0.5731348131494505
184,0.5119276136986095
185,0.5661930607439083
186,0.5109535629002023
187,0.51046766516062
188,0.5047558454823233
189,0.5684055237315853
190,0.5024589506184539
191,0.45017315401858254
192,0.5175994081526477
193,0.6088410086112926
194,0.5269585896112707
195,0.5039021036017534
196,0.5271108932076408
197,0.5839188449914133
198,0.6127925392116476
199,0.5228112941773704
200,0.4739500993067082
201,0.5905399794160548
202,0.5431493770030236
203,0.5048019792637771
204,0.5039198262336082
205,0.51810868896585
206,0.4377133602816984
207,0.5662520490890046
208,0.510028581861745
209,0.5339628447910398
210,0.5465260233289415
211,0.5333444751693547
212,0.6009293296408093
213,0.4441888358226384
214,0.4955367919128184
215,0.5419970199366237
216,0.4845806435767816
217,0.5355842196508274
218,0.5178132576216232
219,0.5230880170873075
220,0.5022649425749309
221,0.5138384484615666
222,0.5685428342921988
223,0.5045429392596451
224,0.5505174348408992
225,0.6313119240305541
226,0.46621224222758384
227,0.5871002831434919
228,0.5442464200730888
229,0.47982593434515924
230,0.5225766506665812
231,0.5218016008612554
232,0.5103680893305994
233,0.5202783452065007
234,0.6017768863705724
235,0.4981255854380929
236,0.44889505784655165
237,0.595207267290766
238,0.4546514498257893
239,0.47741042041998344
240,0.46239352638417264
241,0.7220649202240114
242,0.46813610111550874
243,0.5436273546030332
244,0.5149154229113343
245,0.5247783609631378
246,0.6184043627776246
247,0.5812947039887784
248,0.5918356557986574
249,0.5649678201943408
250,0.5368655924764338
251,0.5059610894913942
252,0.6167575491804783
253,0.5119010759339429
254,0.45776337327470057
255,0.4585441739459316
256,0.41669961449529264
257,0.5066177807864891
258,0.49726236292646775
259,0.5328607912640116
260,0.5278282449135723
261,0.5365665828040977
262,0.5325561971640895
263,0.5325815220919005
264,0.4412586298069795
265,0.49353958215035953
266,0.528461348152827
267,0.5043617078680053
268,0.5129571090860947
269,0.4385290258806919
270,0.4651500667542507
271,0.47766928573942213
272,0.5776868967415012
273,0.6445976222028227
274,0.5448922417346559
275,0.48343990898647826
276,0.4886800625415785
277,0.5307479102810363
278,0.43829575121221465
279,0.5675862613623286
280,0.5385659856728024
281,0.6078932296307136
282,0.5149652803526813
283,0.5227122454979358
284,0.5333757395170353
285,0.4873909096074852
286,0.5649896824011237
287,0.4811289224218841
288,0.5482404499153496
289,0.5324199055959102
290,0.5905944211201583
291,0.5440364754068879
292,0.606622793654332
293,0.5629322825864294
294,0.5310278913008023
295,0.61049084149813
296,0.49410476149845106
297,0.7141962678062325
298,0.6173285763993336
299,0.5665398051942665
300,0.5018985685678212
301,0.5553107768251114
302,0.6555684830755167
303,0.4918290013097707
304,0.5050423668969196
305,0.5153953504341405
306,0.4761968690867374
307,0.5129490146149679
308,0.5500998124096733
309,0.5014561123456645
310,0.22990505052853347
311,0.527820281128532
312,0.5279562976535146
313,0.5233013404467859
314,0.4451326790461514
315,0.5277711586284826
316,0.4986007764215115
317,0.5313051756289106
318,0.48836074120000167
319,0.5066426878973755
320,0.4677973001064054
321,0.5215676355069008
322,0.5170804955955339
323,0.5378207435863819
324,0.4887458601035208
325,0.5129582026932195
326,0.5310456005308203
327,0.5952856768636721
328,0.6077656095728319
329,0.5265040385828477
330,0.5204773919230191
331,0.4984083773110119
332,0.5243619189287392
333,0.5350752858341887
334,0.504485531402364
335,0.48918563966696976
336,0.4688464677534793
337,0.5863194059539366
338,0.4858464513636925
339,0.42636294524074697
340,0.533965330494728
341,0.5076359138911704
342,0.49347927288110904
343,0.48520729735221463
344,0.5745959798015585
345,0.509887441470366
346,0.7901564488829208
347,0.5370687363618772
348,0.5424065429406368
349,0.48674119330108806
350,0.4826127693073815
351,0.8135200833650721
352,0.5106817162825126
353,0.5321748668476609
354,0.4523448752305212
355,0.5129675366141074
356,0.45119192330023594
357,0.5113210540893205
358,0.5376259928411733
359,0.6156300945440786
360,0.5108317973842044
361,0.6650115943454292
362,0.5358897791301341
363,0.48670701377403314
364,0.5914352461755085
365,0.48568073449737026
366,0.5694569261750888
367,0.5138735177353666
368,0.5990930136582137
369,0.5735214641822952
370,0.5518033467907022
371,0.526143580894881
372,0.44204132725868756
373,0.44092599403053506
374,0.47883832102089763
375,0.4447819222026196
376,0.5122994539034543
377,0.4838569845348283
378,0.5325347765582895
379,0.5575226226698965
380,0.5069442974845801
381,0.6080141165973558
382,0.532494076212032
383,0.5845530867484207
384,0.513263343842505
385,0.569486774577665
386,0.42793990039778274
387,0.4872881215452399
388,0.4675281479118046
389,0.44702029551794703
390,0.49415266885499565
391,0.5017254197837745
392,0.5003205053873336
393,0.4809509030707849
394,0.4886826929712119
395,0.5864915335828169
396,0.5157045933768688
397,0.5362708344542082
398,0.586626952125833
399,0.5013079978761615
400,0.502730682449722
401,0.44102072794846475
402,0.48229218961855924
403,0.5129257725059855
404,0.5151726449430527
405,0.5685901968447946
406,0.5325160796731254
407,0.4946834458295494
408,0.5786284534135169
409,0.5202797600852324
410,0.5156745447448697
411,0.5143355129111231
412,0.5838322179375405
413,0.5480218349948881
414,0.4935909920959907
415,0.4954464977825155
416,0.5434112310894619
417,0.500998310823834
418,0.4841000031440437
419,0.48151083927919897
420,0.5701990676799685
421,0.5517192999754447
422,0.5293816820600135
423,0.51765136755416
424,0.5239793641259248
425,0.5150685089091305
426,0.5127070339505968
427,0.48941614660857624
428,0.529684457381413
429,0.5913174512469207
430,0.5429182808642465
431,0.49234404593114983
432,0.44536009970765367
433,0.5450773911049821
434,0.49556332921586616
435,0.5958997291634709
436,0.5198562180413986
437,0.557541322785614
438,0.4643493079390499
439,0.48189369587622705
440,0.4674694143566137
441,0.5289357229981302
442,0.5029635715612242
443,0.6324440429605253
444,0.4548621213517503
445,0.5430609364209419
446,0.47298193376103936
447,0.5187168026036127
448,0.5293398977575878
449,0.5087463987465861
450,0.5053698798505749
451,0.5422399677443703
452,0.5071437580344805
453,0.5427893818305578
454,0.5177938114164375
455,0.4688976818965017
456,0.5300712402034344
457,0.47181006813196447
458,0.5229134163248227
459,0.5028305301437465
460,0.7642173808550493
461,0.49980538005235575
462,0.5248930984399601
463,0.4925486593154706
464,0.433497864674638
465,0.4144000734366536
466,0.5182492447773143
467,0.501377159417244
468,0.5280408431913823
469,0.5215391425169443
470,0.5135985979049943
471,0.4915578871604832
472,0.5376579834437003
473,0.4525415132611708
474,0.49843651787036203
475,0.5143828712996337
476,0.5743356478043946
477,0.5301032471814557
478,0.5296626045801416
479,0.49417634469069655
480,0.5384312946424449
481,0.5583192198248563
482,0.5401325664411624
483,0.5188504689124052
484,0.5046512602502522
485,0.45316852776543115
486,0.41402459415485116
487,0.5018970879892524
488,0.5244694226737007
489,0.47904339971725074
490,0.5095670835132957
491,0.4954493428923247
492,0.5232624213874375
493,0.36657324473633857
494,0.4012740268241336
495,0.5180014628488144
496,0.49318842219066356
497,0.5163420556881907
498,0.5806405089278867
499,0.5461018757485101
500,0.5729860875048645
501,0.5231038307105104
502,0.5535486720074057
503,0.6064005305274994
504,0.6489566264476242
505,0.6345124342927548
506,0.4777208330245356
507,0.5170874368425594
508,0.5192476512185529
509,0.4483178896671253
510,0.5847163493763097
511,0.5366359873671804
512,0.5089233898104538
513,0.5442608237875768
514,0.5587518390294679
515,0.49350382555645167
516,0.5196598237687776
517,0.6055265409000146
518,0.518860371828936
519,0.5223463520125728
520,0.6145187439913296
521,0.5294371809321823
522,0.5522690110882532
523,0.4835697790456737
524,0.559105619840141
525,0.5886784972363523
526,0.5423466863232453
527,0.6021004386868534
528,0.48177405477129776
529,0.5377278826682887
530,0.47813694751117775
531,0.5385308313965418
532,0.5332527326439355
533,0.523156672752224
534,0.5166146518050252
535,0.5831455519364357
536,0.5344743084058229
537,0.542573127070588
538,0.5375815447197125
539,0.6671553698167164
540,0.5001842670072392
541,0.5561704751943021
542,0.5818856520115869
543,0.5460543592113667
544,0.454943899323408
545,0.47762630434694814
546,0.45876308678461397
547,0.49931999294015383
548,0.5471868046815841
549,0.4882589669422166
550,0.5635657835939053
551,0.48401851173349086
552,0.5685817523725392
553,0.5023282453169402
554,0.5381048691312151
555,0.42515560846066364
556,0.5080060474509601
557,0.5293073775381306
558,0.44509350684073706
559,0.6966695627415262
560,0.424698109022945
561,0.4571567469918053
562,0.5938315822815335
563,0.4631001935245621
564,0.5142261088269604
565,0.4193079391183768
566,0.5440211716981634
567,0.5532972525879908
568,0.4943677758446408
569,0.52855147627535
570,0.5464473092955082
571,0.492351715571459
572,0.5395196815709886
573,0.5159146420904352
574,0.5317265191272561
575,0.51862478324249
576,0.5557713295220765
577,0.5049801685980936
578,0.510307763727965
579,0.5369767189743575
580,0.5074200988123542
581,0.49070246246776766
582,0.6070479761744771
583,0.5539707246687355
584,0.4274899218162805
585,0.5038710379938222
586,0.5703132506449038
587,0.4686581457407901
588,0.5307182958418739
589,0.5221555478778594
590,0.5399019569313149
591,0.5419134849567832
592,0.5267232604803398
593,0.4690941802342029
594,0.5347588897224431
595,0.6147541810926207
596,0.46218948825340844
597,0.5067343277727616
598,0.5944723660507465
599,0.48813002776417314
600,0.4898149471195371
601,0.5615854335017065
602,0.60363959154846
603,0.46927365661082465
604,0.5198871536794918
605,0.5319536943569074
606,0.5030174786172124
607,0.5812451882125392
608,0.5066200955386415
609,0.5943326040547179
610,0.5336790487760488
611,0.6218636300132286
612,0.4413951022541743
613,0.6324612749759566
614,0.4925150530496419
615,0.33553546275617113
616,0.6929612834924095
617,0.5653073375912419
618,0.5198538857678017
619,0.5372769576705939
620,0.4494061917959087
621,0.6150685846499477
622,0.4981529358029563
623,0.5358527743066128
624,0.5037300227851997
625,0.5136191324358018
626,0.5549894447941041
627,0.5387367667678018
628,0.5392030488757111
629,0.47926327609084557
630,0.5023867689335881
631,0.5939394891602502
632,0.5114484593884632
633,0.48269628080671423
634,0.5365237943155764
635,0.5214275174494468
636,0.48475213390769056
637,0.5496132726614438
638,0.5578080926660249
639,0.448125193241882
640,0.5658944978977821
641,0.506868689067385
642,0.5666573990856928
643,0.4740545322597202
644,0.48831193490957725
645,0.4393505848044893
646,0.5460866179175727
647,0.5182855409661775
648,0.5432604429257752
649,0.5202524059981236
650,0.4631605595092371
651,0.5535760056640611
652,0.5684376704982197
653,0.5586354790025634
654,0.4157100440584246
655,0.4783756677943359
656,0.5776260188272329
657,0.5135696117109013
658,0.46539997257525484
659,0.5188125752900524
660,0.5233030219150147
661,0.555018131171521
662,0.5041925727263357
663,0.5277337528759193
664,0.501804802042506
665,0.5383105752535431
666,0.5476532546685956
667,0.5325330454422587
668,0.5933632282675896
669,0.459508480546637
670,0.6023259582808677
671,0.5568375269964898
672,0.46930012927952214
673,0.4896941494962322
674,0.5461064141643226
675,0.5585317081320901
676,0.5508938087649122
677,0.4610461522109824
678,0.5202238868104553
679,0.4784179861146492
680,0.5432301156905716
681,0.44846345490785106
682,0.48421454879843706
683,0.571084472037623
684,0.49927609927707006
685,0.5631207464314175
686,0.5194966700952367
687,0.5109877137492179
688,0.44862835555934366
689,0.43228544164178884
690,0.6099016115495954
691,0.5409079266534232
692,0.6283960586933286
693,0.4538419925843292
694,0.5481704303328288
695,0.5071384705466684
696,0.6589621568661586
697,0.5045472547026277
698,0.5357823325367488
699,0.5153607719271485
700,0.537280946320346
701,0.5218414916739273
702,0.5205849321716747
703,0.6732385446596586
704,0.4949966036897668
705,0.49609092696304735
706,0.4630037108378084
707,0.502834156813625
708,0.4888154623527532
709,0.575565208547649
710,0.43853027928209054
711,0.5555207555487907
712,0.5013971257590633
713,0.5236738647649373
714,0.5445762266468461
715,0.48297062501187166
716,0.5186590088450943
717,0.501353195624364
718,0.4528179043731651
719,0.510848052401228
720,0.4500438295331838
721,0.5295414469188002
722,0.4221736278452532
723,0.5947314431934302
724,0.5533305195774665
725,0.5294075916664942
726,0.5803286270512519
727,0.4624631959659132
728,0.5101848039800183
729,0.49078423953051287
730,0.5547205661836581
731,0.4970320871022388
732,0.5291502663305574
733,0.576767821229937
734,0.49142628326707144
735,0.4874592888067604
736,0.5864698419170795
737,0.5238918617157693
738,0.4789792132625899
739,0.47185805428968247
740,0.5239120673366918
741,0.521663246249911
742,0.5515488292208475
743,0.5821518615975896
744,0.5236666288084584
745,0.5310675146670374
746,0.5064363892214049
747,0.5504438003846326
748,0.5080813381207971
749,0.4467385575474848
750,0.5044232649686724
751,0.547538746525204
752,0.6906365472254307
753,0.5283693829432263
754,0.5293774453689128
755,0.5242912899723294
756,0.572005970463124
757,0.5422510340672939
758,0.5234593790699265
759,0.5212779288402666
760,0.5313462406404816
761,0.4711702840549129
762,0.48877754240731297
763,0.5741762503808441
764,0.4087520497378634
765,0.5097653482908682
766,0.48423014626345645
767,0.5145524466073539
768,0.5374410481126218
769,0.5266660874752607
770,0.5071151906366571
771,0.3924848415148754
772,0.6318165317876312
773,0.4160609703931759
774,0.6737538285416798
775,0.4304620173395633
776,0.41479635102298157
777,0.5175873138180539
778,0.4376197971988379
779,0.7041036144768342
780,0.45545336320333973
781,0.5334590133311438
782,0.5671028845714202
783,0.46751501368421655
784,0.5043305676249094
785,0.6369621515777859
786,0.5535114495255302
787,0.6589747698576088
788,0.4932619527179378
789,0.41559875110502914
790,0.6331162518738945
791,0.486739954895716
792,0.5324343863345091
793,0.5283864945602976
794,0.6042608043461424
795,0.5902463417372676
796,0.5358685411435324
797,0.46318648337394996
798,0.5575364268329349
799,0.49654993794466307
800,0.4623953287643068
801,0.5845427590289125
802,0.5440861331395691
803,0.5047586630629086
804,0.4875775990784472
805,0.5145785127334388
806,0.6128668451067578
807,0.5260567185719252
808,0.6333395536776003
809,0.5245919508984287
810,0.5457532017238389
811,0.5541793624347817
812,0.4456848530195311
813,0.4386400223744638
814,0.6084762242291814
815,0.5388678881246248
816,0.5323017780460332
817,0.49790328094154146
818,0.5044545962485179
819,0.461248339348377
820,0.6027925616901039
821,0.4743980941591895
822,0.4290162669847891
823,0.48563110365401974
824,0.5138827438792407
825,0.4892507452520373
826,0.658581573674138
827,0.48770134220657935
828,0.5242227532608117
829,0.5159650842161436
830,0.5636677463883195
831,0.5053847525278438
832,0.49051308998342213
833,0.5153179121792215
834,0.48424395993402297
835,0.5438836944131487
836,0.5705209051186015
837,0.5015963990517026
838,0.4253090836180384
839,0.482724771730264
840,0.4659999315580442
841,0.5273357374531777
842,0.4851794833586899
843,0.5190268001084851
844,0.5006114002080645
845,0.49588980159228696
846,0.5767352116386366
847,0.49434550435690827
848,0.6784372345401202
849,0.6746226577093146
850,0.5326401802378142
851,0.5694231901475433
852,0.569918125944924
853,0.4898150072629404
854,0.4496848578038642
855,0.5339974988903317
856,0.5434430880629599
857,0.5872337644753249
858,0.5852467344256146
859,0.4871130235482252
860,0.50674416013655
861,0.45258271241204817
862,0.5255942602089755
863,0.42532267361470144
864,0.5100772265057569
865,0.5139105193247611
866,0.5418103323317311
867,0.5618569248686104
868,0.47818688729424325
869,0.5353900988438021
870,0.4886253119789224
871,0.6867656745028221
872,0.6315510336863271
873,0.6081098107882776
874,0.5282736495921837
875,0.4144810720126307
876,0.5090257154259492
877,0.6177734229224876
878,0.5578724315869045
879,0.5189729022076215
880,0.6078374664495898
881,0.5097490122688894
882,0.5378748556436573
883,0.600090922004006
884,0.48872517824658956
885,0.49741403233801185
886,0.5401080558078737
887,0.5168285570948793
888,0.4864717300874696
889,0.6129524857653826
890,0.45017841418967597
891,0.5230443518468204
892,0.43406007579758327
893,0.47082686637137494
894,0.5308986036010959
895,0.5389765191094069
896,0.4926756760944073
897,0.5618134318883597
898,0.534110522850331
899,0.5006103619792781
900,0.5410994989189789
901,0.49306452650744576
902,0.6398453100248388
903,0.5186200807737263
904,0.5207729108748593
905,0.5301531422175849
906,0.4671689734802892
907,0.5108124514636212
908,0.4667306644904631
909,0.4870513396103777
910,0.6110371633647504
911,0.4862171208826032
912,0.5972433018933951
913,0.40639670561718677
914,0.5345792434343493
915,0.4905151714768947
916,0.4419497030370598
917,0.4877706842844082
918,0.5985872905962869
919,0.4997084681937771
920,0.5517956685317712
921,0.47018959965140583
922,0.5450748835856278
923,0.5157564433094108
924,0.5336589304985295
925,0.5679018078437795
926,0.5172532722487845
927,0.46836881094973276
928,0.501920197835116
929,0.5202184292189374
930,0.44367830733328695
931,0.609147201097629
932,0.564705504198518
933,0.5526230162966104
934,0.5113805305281119
935,0.4491734235519709
936,0.5187654798170431
937,0.5539650594555305
938,0.5450299758984657
939,0.65651933474197
940,0.5235428681879306
941,0.5271499937691762
942,0.4404094975203544
943,0.5838300466253148
944,0.6335083960036033
945,0.5622707844137246
946,0.6764183455594158
947,0.50196746060336
948,0.45218242690846955
949,0.48714743161317475
950,0.5689982779516287
951,0.5263051868136518
952,0.5342568510649613
953,0.46961481566257657
954,0.5040184876951321
955,0.5369411329485041
956,0.5166968288343096
957,0.5223746014617356
958,0.45101168110322193
959,0.48158660906754075
960,0.4505272435022662
961,0.6768230245099589
962,0.4845877079263469
963,0.5179183089213316
964,0.5199477470309664
965,0.511444180480856
966,0.5370470212682465
967,0.512694274146937
968,0.5131934100616485
969,0.5673446074896875
970,0.45328640311890644
971,0.49497285154557635
972,0.4845164710539027
973,0.5431528140747259
974,0.4667851752777592
975,0.5989580007629937
976,0.5734606142602529
977,0.5432633301230979
978,0.5536832612110051
979,0.4972168537945222
980,0.5169727412351122
981,0.43782091510762183
982,0.6509092920527395
983,0.5589524896572587
984,0.49585781721222266
985,0.4696712146729503
986,0.5536543640014243
987,0.44066008659634476
988,0.5991812761162573
989,0.5003168358963725
990,0.5151196348497521
991,0.4176681481654903
992,0.5623377213599603
993,0.708433199668896
994,0.5141661079746799
995,0.5194124129881994
996,0.5402964747653883
997,0.448847970094327
998,0.5130513634897114
999,0.5341138581422732
1000,0.5586356101506562
1001,0.4304806264999674
1002,0.48160091386025006
1003,0.49075832542215386
1004,0.5144200755703224
1005,0.45867516700838085
1006,0.5323860520652743
1007,0.5923752073125732
1008,0.7610561826095802
1009,0.6450309831257541
1010,0.5279387104105215
1011,0.5230943232525787
1012,0.4609095594387787
1013,0.49173630095258075
1014,0.507982108629411
1015,0.5313007032886741
1016,0.5115560254856605
1017,0.4803211476858581
1018,0.35251686696942286
1019,0.5528975595485676
1020,0.5662929977182104
1021,0.49451854081808133
1022,0.4595004926091063
1023,0.5854371708935442
1024,0.7297301238499279
1025,0.5234911300303623
1026,0.4625114303400439
1027,0.5624342726251538
1028,0.5142213508501653
1029,0.5183170905461656
1030,0.5290128496904899
1031,0.557112787299532
1032,0.5662727947737898
1033,0.5668711047307349
1034,0.702001745701234
1035,0.5136998321686068
1036,0.6962248443545527
1037,0.5234351951763927
1038,0.5694375420129851
1039,0.7618087760703286
1040,0.6483215659935182
1041,0.5151183264175808
1042,0.5101129613877464
1043,0.4528470082329923
1044,0.5526605634194877
1045,0.5345969288391779
1046,0.5618934163347475
1047,0.5143388069462712
1048,0.462374146324093
1049,0.5479215398126301
1050,0.5019451646673534
1051,0.531988773255383
1052,0.5910557053455713
1053,0.5485076655748227
1054,0.5346367839688861
1055,0.671894966543394
1056,0.5736791973015158
1057,0.5550176847726275
1058,0.45007477108009153
1059,0.4128918360895428
1060,0.4547795222172694
1061,0.539742741268337
1062,0.46818488717914936
1063,0.5556623799691185
1064,0.5042913466405654
1065,0.4887442242638553
1066,0.5208479057272156
1067,0.5608895121700971
1068,0.496894567424279
1069,0.6154324852638187
1070,0.49527624386477653
1071,0.4802421675092063
1072,0.49905594009089516
1073,0.5210555530367349
1074,0.5041003810553274
1075,0.6856229721157769
1076,0.5032280090045781
1077,0.4714645288885442
1078,0.5154541874993146
1079,0.556807599566642
1080,0.6415231136596763
1081,0.5107947260892998
1082,0.49882849925124606
1083,0.5470909205739213
1084,0.5516205301836854
1085,0.5053964012457071
1086,0.5284155682511508
1087,0.569505879469484
1088,0.5909650080116143
1089,0.5290054803162254
1090,0.48549051931200726
1091,0.4993736305482722
1092,0.6865095694829272
1093,0.5219079444802973
1094,0.5257597976070243
1095,0.5384679582308856
1096,0.5719437515807757
1097,0.5100522212191455
1098,0.6219032096008816
1099,0.5013181555933577
1100,0.4825034821617664
1101,0.567576909747412
1102,0.49845931535215654
1103,0.5755741951046582
1104,0.5204611703488335
1105,0.6040996551937484
1106,0.5976807058022018
1107,0.5623059943384284
1108,0.5173493440297456
1109,0.512453955245716
1110,0.5060689229909631
1111,0.5441152771745598
1112,0.5207320731834587
1113,0.556597113857918
1114,0.4909180353260153
1115,0.47714149161916747
1116,0.5192633584220776
1117,0.5450107759726636
1118,0.5065455447153409
1119,0.6525582615108154
1120,0.45784755111772313
1121,0.4551913025578558
1122,0.6802853680750456
1123,0.5516455356627813
1124,0.5506322834004902
1125,0.6003640164672384
1126,0.43402744271277377
1127,0.5014394974351865
1128,0.5069919276911021
1129,0.5882557776165497
1130,0.5669885898328831
1131,0.6925653614138574
1132,0.5725230345879957
1133,0.5683261584042721
1134,0.4989225017983306
1135,0.5197837152375329
1136,0.6096787648175016
1137,0.4990140258725087
1138,0.5728113145655942
1139,0.5774821181026415
1140,0.48018590000499106
1141,0.5413033385856608
1142,0.48762538459838406
1143,0.5333600015973711
1144,0.49817933347699894
1145,0.5330857833471815
1146,0.5264193340386003
1147,0.6546857879908435
1148,0.4718318736724073
1149,0.5523289839299128
1150,0.5237912529302873
1151,0.5273405958345867
1152,0.5050584173780586
1153,0.5387834728062398
1154,0.5311476884428861
1155,0.5239034701823313
1156,0.4759973964059399
1157,0.5261340638564532
1158,0.48785329219027096
1159,0.4866655408731101
1160,0.49595593664383897
1161,0.5056487279464947
1162,0.5965864901722236
1163,0.5016676450194986
1164,0.5828192030012473
1165,0.5959613538131354
1166,0.5390968740814815
1167,0.5883554228640069
1168,0.4955234889523165
1169,0.6395514321106016
1170,0.5128867117121467
1171,0.5195793670173993
1172,0.4661332180979274
1173,0.4182524205897827
1174,0.5031931093430776
1175,0.5438880663035561
1176,0.518969597182568
1177,0.39027025900075557
1178,0.522712417693678
1179,0.4886324607617693
1180,0.4963111248415535
1181,0.5108336440891519
1182,0.5174862375670104
1183,0.48985684856860023
1184,0.5218536686748972
1185,0.4389730356950383
1186,0.5273872013455438
1187,0.41341721324605646
1188,0.5712034537202438
1189,0.519299383557702
1190,0.4635139801766964
1191,0.5116179424556757
1192,0.5309293997016366
1193,0.4150307819907576
1194,0.6518122538996699
1195,0.4899426137800479
1196,0.5417813479213432
1197,0.5188724018350588
1198,0.5520073935078884
1199,0.5230953921833226
1200,0.4798444789143135
1201,0.5349640167830141
1202,0.495626238083006
1203,0.4989835034387422
1204,0.4712266810179429
1205,0.5361364955483437
1206,0.5921119539032261
1207,0.6925501133394457
1208,0.5114352662585098
1209,0.4951759397111095
1210,0.48115821382016033
1211,0.6122193909299443
1212,0.5047430738743923
1213,0.5079041696311719
1214,0.5534838853555047
1215,0.4916187603920069
1216,0.49016666919140767
1217,0.5376120048942484
1218,0.5245099938904432
1219,0.5516387050217864
1220,0.522564058060936
1221,0.5700616315916583
1222,0.5508065750776316
1223,0.40734711342604957
1224,0.5326681425979548
1225,0.5238721702526574
1226,0.5781363196375469
1227,0.47839793508739953
1228,0.48295378519212084
1229,0.5028794057225144
1230,0.49566522295753257
1231,0.5526193654953123
1232,0.545728919482998
1233,0.46922911940422907
1234,0.39186543843481725
1235,0.5238471892147627
1236,0.5305006086727115
1237,0.4979903655418526
1238,0.48661248165061455
1239,0.5017804216140256
1240,0.4787152423473172
1241,0.4707097752666553
1242,0.5008735266768516
1243,0.5361698422889265
1244,0.5141301937859802
1245,0.6228211829388661
1246,0.562771791171382
1247,0.529570635850441
1248,0.5581021351760516
1249,0.6264450195882554
1250,0.5560475442076447
1251,0.5039826544252614
1252,0.4814050892522781
1253,0.49661573663352404
1254,0.4465098154577528
1255,0.5229755569993981
1256,0.5538185910476019
1257,0.5731129555305723
1258,0.5118324060438459
